run_id,condition,family,mode,binary_run_label,window_label,nodes,seed,window_start_s,window_end_s,post_activation,app_tx_delta,app_rx_delta,app_missed_delta,app_reporting_nodes,radio_tx_count,radio_bytes,radio_interfered_count,unique_radio_senders,attacker_node16_radio_tx,root_node1_radio_tx,dio_rx_count,dio_tx_count,dis_rx_count,dis_tx_count,dao_rx_count,dao_tx_count,parent_switch_count,parent_switch_to_root_count,parent_switch_to_nonroot_count,unique_parent_targets,parent_found_events,no_parent_events,significant_rank_update_count,unique_dio_senders,unique_dio_receivers,dio_rx_rank_min,dio_rx_rank_mean,dio_rx_rank_max,dio_rx_rank_range,dio_rx_nonroot_count,dio_rx_nonroot_rank_min,dio_rx_nonroot_rank_mean,dio_rx_nonroot_rank_max,dio_rx_nonroot_rank_range,dio_rx_low_rank_nonroot_count,unique_low_rank_nonroot_senders,dio_tx_rank_mean,state_nonroot_rank_min,state_nonroot_rank_mean,state_nonroot_rank_max,state_nonroot_rank_range,state_low_rank_nonroot_pairs,state_low_rank_nonroot_senders,state_receivers_exposed_low_rank_nonroot,own_state_sample_count,own_rank_min,own_rank_mean,own_rank_max,own_rank_range,own_neighbor_count_mean,own_neighbor_count_max,topology_edge_count,topology_unique_parents,topology_max_parent_fanout,topology_root_direct_children,topology_mean_depth,topology_max_depth,sinkhole_attack_enabled_events,sinkhole_advertised_rank_events,blackhole_attack_enabled_events,blackhole_drop_events,grayhole_attack_enabled_events,grayhole_drop_events,increase_rank_attack_enabled_events,increase_rank_advertised_rank_events,dis_flood_attack_enabled_events,dis_flood_sent_events,dio_suppression_attack_enabled_events,dio_suppression_events,worst_parent_attack_enabled_events,worst_parent_selection_events,wormhole_attack_enabled_events,wormhole_endpoint_radio_events,sybil_attack_enabled_events,sybil_spoofed_dio_events,sybil_sent_dio_events
SH_ATTACK_N16_SEED567890,BASELINE,sinkhole,attack,1,0,16,567890,60,120,0,0,0,0,0,1056,39820,2186,16,336,169,302,41,0,0,0,0,0,0,0,0,0,0,0,16,16,128,604.2351,829,701,301,256,605.8173,829,573,0,0,582.4634,256,543.9225,711,455,0,0,0,16,128,578.75,837,709,8.0,12,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_ATTACK_N16_SEED567890,BASELINE,sinkhole,attack,1,0,16,567890,120,180,0,140,140,0,14,1053,38794,2142,16,338,169,139,25,0,0,0,0,0,0,0,0,0,0,0,15,16,256,520.9209,691,435,139,256,520.9209,691,435,0,0,541.44,256,516.031,669,413,0,0,0,16,128,507.5625,705,577,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_ATTACK_N16_SEED567890,BASELINE,sinkhole,attack,1,0,16,567890,180,240,0,40,40,0,4,1055,38466,2164,16,344,171,30,16,0,0,0,0,0,0,0,0,0,0,0,14,11,128,435.8667,656,528,29,384,446.4828,656,272,0,0,481.25,256,515.1705,669,413,0,0,0,16,128,484.875,666,538,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_ATTACK_N16_SEED567890,BASELINE,sinkhole,attack,1,1,16,567890,240,300,1,100,100,0,10,1068,39843,2201,16,338,168,139,30,0,0,0,0,0,0,0,0,0,0,0,15,16,128,426.2158,649,521,139,128,426.2158,649,521,25,1,425.9667,128,474.2713,662,534,5,1,5,16,128,472.3125,652,524,8.125,13,15,7,4,1,2.8667,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_ATTACK_N16_SEED567890,BASELINE,sinkhole,attack,1,1,16,567890,300,360,1,130,130,0,13,1041,37682,2116,16,343,170,21,10,0,0,0,0,0,0,0,0,0,0,0,10,13,128,482.3333,674,546,21,128,482.3333,674,546,5,1,506.5,128,472.7907,674,546,5,1,5,16,128,439.6875,655,527,8.125,13,15,7,4,1,2.8667,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_ATTACK_N16_SEED567890,BASELINE,sinkhole,attack,1,1,16,567890,360,420,1,10,10,0,1,999,36271,2051,16,324,163,11,11,0,0,0,0,0,0,0,0,0,0,0,11,6,256,470.2727,662,406,11,256,470.2727,662,406,0,0,470.2727,128,471.2326,674,546,5,1,5,16,128,436.6875,664,536,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_ATTACK_N16_SEED567890,BASELINE,sinkhole,attack,1,1,16,567890,420,480,1,140,140,0,14,1059,38728,2177,16,345,172,41,16,0,0,0,0,0,0,0,0,0,0,0,13,15,128,480.6829,664,536,41,128,480.6829,664,536,5,1,468.5,128,466.9922,662,534,5,1,5,16,128,435.0,657,529,8.125,13,15,7,4,1,2.8667,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_ATTACK_N16_SEED567890,BASELINE,sinkhole,attack,1,1,16,567890,480,540,1,30,30,0,3,1100,40759,2295,16,349,180,85,18,0,0,0,0,0,0,0,0,0,0,0,14,15,128,449.8,652,524,84,256,453.631,652,396,0,0,441.8333,128,454.9767,662,534,5,1,5,16,128,434.25,650,522,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED123456,BASELINE,sinkhole,control,0,0,16,123456,0,60,0,0,0,0,0,623,27507,1290,16,188,90,333,96,51,14,15,30,15,1,14,5,15,15,0,16,16,128,12093.4715,65535,65407,329,258,12238.9483,65535,65277,0,0,40482.2396,258,1151.112,65535,65277,0,0,0,15,338,688.0667,899,561,2.4667,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED123456,BASELINE,sinkhole,control,0,0,16,123456,60,120,0,0,0,0,0,1069,40249,2128,16,337,171,294,45,0,0,0,0,0,0,0,0,0,0,0,16,16,128,590.6122,811,683,293,256,592.1911,811,555,0,0,577.2667,256,539.7364,697,441,0,0,0,16,128,577.1875,820,692,7.9375,13,15,5,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED123456,BASELINE,sinkhole,control,0,0,16,123456,120,180,0,140,140,0,14,1046,38768,2088,16,337,172,135,23,0,0,0,0,0,0,0,0,0,0,0,15,16,256,512.8222,668,412,135,256,512.8222,668,412,0,0,503.1304,256,517.4341,693,437,0,0,0,16,128,499.9375,692,564,8.125,13,15,5,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED123456,BASELINE,sinkhole,control,0,0,16,123456,180,240,0,40,40,0,4,1029,37392,2001,16,333,168,19,15,0,0,0,0,0,0,0,0,0,0,0,15,10,128,438.6842,657,529,18,256,455.9444,657,401,0,0,487.4,256,516.2636,693,437,0,0,0,16,128,485.0,662,534,8.125,13,15,5,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED123456,BASELINE,sinkhole,control,0,0,16,123456,240,300,1,100,98,0,10,1036,38317,2029,16,332,167,128,24,0,0,0,0,0,0,0,0,0,0,0,14,15,384,503.8672,646,262,128,384,503.8672,646,262,0,0,510.0,256,501.845,693,437,0,0,0,16,128,477.3125,649,521,8.125,13,15,5,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED123456,BASELINE,sinkhole,control,0,0,16,123456,300,360,1,130,130,0,13,1036,37480,2027,16,337,169,18,12,0,0,0,0,0,0,0,0,0,0,0,10,10,384,569.5,642,258,18,384,569.5,642,258,0,0,533.75,256,500.4341,645,389,0,0,0,16,128,473.25,643,515,8.125,13,15,5,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED123456,BASELINE,sinkhole,control,0,0,16,123456,360,420,1,10,10,0,1,1054,38271,2076,16,343,173,10,10,0,0,0,0,0,0,0,0,0,0,0,10,5,384,486.4,640,256,10,384,486.4,640,256,0,0,486.4,256,500.2636,645,389,0,0,0,16,128,472.0,640,512,8.125,13,15,5,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED123456,BASELINE,sinkhole,control,0,0,16,123456,420,480,1,140,140,0,14,1034,38190,2041,16,338,169,85,19,0,0,0,0,0,0,0,0,0,0,0,14,16,128,495.9059,646,518,84,256,500.2857,646,390,0,0,500.2632,256,500.0465,646,390,0,0,0,16,128,473.25,648,520,8.125,13,15,5,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED123456,BASELINE,sinkhole,control,0,0,16,123456,480,540,1,30,30,0,3,1030,37739,2042,16,335,167,59,17,0,0,0,0,0,0,0,0,0,0,0,12,15,384,496.1695,642,258,59,384,496.1695,642,258,0,0,514.0,256,499.7907,642,386,0,0,0,16,128,473.75,643,515,8.125,13,15,5,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED234567,BASELINE,sinkhole,control,0,0,16,234567,0,60,0,0,0,0,0,611,27199,1316,16,184,88,354,100,31,11,15,30,15,1,14,8,15,15,0,16,16,128,11777.1073,65535,65407,350,256,11910.24,65535,65279,0,0,40185.35,256,1150.7705,65535,65279,0,0,0,15,338,687.4,903,565,2.4667,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED234567,BASELINE,sinkhole,control,0,0,16,234567,60,120,0,0,0,0,0,1073,40168,2230,16,342,170,278,42,0,0,0,0,0,0,0,0,0,0,0,15,16,256,571.464,748,492,278,256,571.464,748,492,0,0,562.1905,256,536.4651,715,459,0,0,0,16,128,577.375,878,750,7.6875,12,15,8,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED234567,BASELINE,sinkhole,control,0,0,16,234567,120,180,0,140,140,0,14,1072,39625,2230,16,343,175,138,25,0,0,0,0,0,0,0,0,0,0,0,16,16,128,516.1957,687,559,137,256,519.0292,687,431,0,0,516.36,256,514.7132,683,427,0,0,0,16,128,499.3125,710,582,8.125,13,15,8,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED234567,BASELINE,sinkhole,control,0,0,16,234567,180,240,0,60,60,0,6,1031,37414,2100,16,337,171,18,11,0,0,0,0,0,0,0,0,0,0,0,11,12,128,442.8333,664,536,17,384,461.3529,664,280,0,0,476.4545,256,514.6822,683,427,0,0,0,16,128,484.125,672,544,8.125,13,15,8,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED234567,BASELINE,sinkhole,control,0,0,16,234567,240,300,1,80,80,0,8,1058,39279,2194,16,338,171,127,27,0,0,0,0,0,0,0,0,0,0,0,15,16,256,504.3937,664,408,127,256,504.3937,664,408,0,0,509.2593,256,505.0775,664,408,0,0,0,16,128,479.625,657,529,8.125,13,15,8,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED234567,BASELINE,sinkhole,control,0,0,16,234567,300,360,1,120,120,0,12,989,35775,2030,16,324,165,15,8,0,0,0,0,0,0,0,0,0,0,0,8,11,384,568.6667,654,270,15,384,568.6667,654,270,0,0,501.0,256,504.3643,664,408,0,0,0,16,128,477.125,660,532,8.125,13,15,8,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED234567,BASELINE,sinkhole,control,0,0,16,234567,360,420,1,20,20,0,2,1044,38066,2154,16,338,169,14,14,0,0,0,0,0,0,0,0,0,0,0,13,9,384,498.5714,646,262,14,384,498.5714,646,262,0,0,498.5714,256,504.3566,664,408,0,0,0,16,128,476.8125,653,525,8.125,13,15,8,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED234567,BASELINE,sinkhole,control,0,0,16,234567,420,480,1,140,140,0,14,1055,38768,2182,16,340,174,87,18,0,0,0,0,0,0,0,0,0,0,0,13,15,128,499.1149,646,518,86,384,503.4302,646,262,0,0,496.3889,256,505.1628,664,408,0,0,0,16,128,475.875,646,518,8.125,13,15,8,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED234567,BASELINE,sinkhole,control,0,0,16,234567,480,540,1,60,60,0,6,1073,39226,2195,16,347,172,54,18,0,0,0,0,0,0,0,0,0,0,0,13,15,256,511.6296,659,403,54,256,511.6296,659,403,0,0,511.7778,256,504.6589,658,402,0,0,0,16,128,477.25,649,521,8.125,13,15,8,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED345678,BASELINE,sinkhole,control,0,0,16,345678,0,60,0,0,0,0,0,596,26481,1300,16,178,87,356,100,53,14,14,28,15,1,14,7,15,15,0,16,16,128,11879.4972,65535,65407,352,281,12013.0369,65535,65254,0,0,40826.62,281,1670.5082,65535,65254,0,0,0,15,338,681.8667,868,530,2.7333,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED345678,BASELINE,sinkhole,control,0,0,16,345678,60,120,0,0,0,0,0,1074,40361,2250,16,342,172,272,39,0,0,1,2,0,0,0,0,0,0,0,16,16,128,603.1213,824,696,271,256,604.8745,824,568,0,0,601.359,256,541.5116,706,450,0,0,0,16,128,575.6875,833,705,7.6875,12,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED345678,BASELINE,sinkhole,control,0,0,16,345678,120,180,0,140,139,0,14,1054,39044,2212,16,336,170,134,29,0,0,0,0,0,0,0,0,0,0,0,14,16,256,506.6567,691,435,134,256,506.6567,691,435,0,0,504.1034,256,519.6279,706,450,0,0,0,16,128,499.125,701,573,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED345678,BASELINE,sinkhole,control,0,0,16,345678,180,240,0,40,40,0,4,1050,38894,2266,16,338,174,43,15,0,0,0,0,0,0,0,0,0,0,0,12,16,128,504.5116,678,550,42,256,513.4762,678,422,0,0,482.4,256,516.1628,702,446,0,0,0,16,128,486.4375,681,553,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED345678,BASELINE,sinkhole,control,0,0,16,345678,240,300,1,100,100,0,10,1087,40173,2267,16,351,177,114,22,0,0,0,0,0,0,0,0,0,0,0,14,15,384,519.8509,665,281,114,384,519.8509,665,281,0,0,534.4091,256,507.814,663,407,0,0,0,16,128,485.3125,675,547,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED345678,BASELINE,sinkhole,control,0,0,16,345678,300,360,1,110,110,0,11,1040,37966,2211,16,335,169,12,12,0,0,0,0,0,0,0,0,0,0,0,12,8,384,506.5,659,275,12,384,506.5,659,275,0,0,506.5,256,507.2481,663,407,0,0,0,16,128,476.625,655,527,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED345678,BASELINE,sinkhole,control,0,0,16,345678,360,420,1,30,30,0,3,1048,38020,2171,16,340,172,12,12,0,0,0,0,0,0,0,0,0,0,0,12,7,384,505.9167,665,281,12,384,505.9167,665,281,0,0,505.9167,256,506.7674,665,409,0,0,0,16,128,475.8125,659,531,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED345678,BASELINE,sinkhole,control,0,0,16,345678,420,480,1,140,140,0,14,1045,38334,2170,16,340,171,76,18,0,0,0,0,0,0,0,0,0,0,0,14,16,128,489.3421,657,529,75,256,494.16,657,401,0,0,485.8889,256,504.3798,665,409,0,0,0,16,128,475.75,665,537,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED345678,BASELINE,sinkhole,control,0,0,16,345678,480,540,1,50,50,0,5,1031,37821,2141,16,333,169,60,16,0,0,0,0,0,0,0,0,0,0,0,13,15,384,494.5167,652,268,60,384,494.5167,652,268,0,0,505.9375,256,501.8837,657,401,0,0,0,16,128,474.0625,656,528,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED456789,BASELINE,sinkhole,control,0,0,16,456789,0,60,0,0,0,0,0,537,24301,1226,16,162,81,299,93,30,10,15,30,15,1,14,7,15,15,0,16,16,128,13828.7826,65535,65407,295,297,14014.5559,65535,65238,0,0,43162.7097,297,2388.0734,65535,65238,0,0,0,15,338,696.9333,970,632,2.7333,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED456789,BASELINE,sinkhole,control,0,0,16,456789,60,120,0,0,0,0,0,1080,40683,2392,16,340,172,295,43,0,0,0,0,0,0,0,0,0,0,0,15,16,256,647.9492,882,626,295,256,647.9492,882,626,0,0,624.6279,256,536.4031,723,467,0,0,0,16,128,603.8125,912,784,6.875,12,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED456789,BASELINE,sinkhole,control,0,0,16,456789,120,180,0,140,140,0,14,1092,40371,2467,16,353,178,133,25,0,0,0,0,0,0,0,0,0,0,0,15,16,128,507.3383,705,577,132,256,510.2121,705,449,0,0,500.56,256,519.6667,722,466,0,0,0,16,128,501.375,723,595,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED456789,BASELINE,sinkhole,control,0,0,16,456789,180,240,0,40,40,0,4,1043,38137,2348,16,339,169,39,14,0,0,0,0,0,0,0,0,0,0,0,11,14,256,455.8462,674,418,39,256,455.8462,674,418,0,0,496.4286,256,515.876,690,434,0,0,0,16,128,485.75,674,546,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED456789,BASELINE,sinkhole,control,0,0,16,456789,240,300,1,100,100,0,10,1021,37550,2259,16,331,166,102,19,0,0,0,0,0,0,0,0,0,0,0,13,15,128,514.049,660,532,101,384,517.8713,660,276,0,0,491.9474,256,508.5194,690,434,0,0,0,16,128,480.125,656,528,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED456789,BASELINE,sinkhole,control,0,0,16,456789,300,360,1,100,100,0,10,1047,38185,2328,16,340,169,27,15,0,0,0,0,0,0,0,0,0,0,0,12,14,384,598.7407,666,282,27,384,598.7407,666,282,0,0,555.7333,256,505.6279,666,410,0,0,0,16,128,477.0625,665,537,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED456789,BASELINE,sinkhole,control,0,0,16,456789,360,420,1,40,40,0,4,1038,37730,2278,16,336,173,14,14,0,0,0,0,0,0,0,0,0,0,0,13,11,128,488.0714,658,530,13,384,515.7692,658,274,0,0,488.0714,256,505.2171,666,410,0,0,0,16,128,476.75,660,532,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED456789,BASELINE,sinkhole,control,0,0,16,456789,420,480,1,140,140,0,14,1049,38526,2336,16,339,170,68,20,0,0,0,0,0,0,0,0,0,0,0,15,16,256,504.4118,658,402,68,256,504.4118,658,402,0,0,508.2,256,502.6124,666,410,0,0,0,16,128,476.125,658,530,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED456789,BASELINE,sinkhole,control,0,0,16,456789,480,540,1,30,29,0,3,1014,36825,2255,16,330,165,47,12,0,0,0,0,0,0,0,0,0,0,0,12,15,384,515.234,646,262,47,384,515.234,646,262,0,0,524.6667,256,500.4496,660,404,0,0,0,16,128,473.625,646,518,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED567890,BASELINE,sinkhole,control,0,0,16,567890,0,60,0,0,0,0,0,591,26793,1311,16,176,84,337,99,45,15,15,30,15,1,14,7,15,15,0,16,16,128,12515.6499,65535,65407,333,271,12664.4505,65535,65264,0,0,41231.9899,271,619.3465,837,566,0,0,0,15,338,681.7333,901,563,2.4,4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED567890,BASELINE,sinkhole,control,0,0,16,567890,60,120,0,0,0,0,0,1056,39820,2186,16,336,169,302,41,0,0,0,0,0,0,0,0,0,0,0,16,16,128,604.2351,829,701,301,256,605.8173,829,573,0,0,582.4634,256,543.9225,711,455,0,0,0,16,128,578.75,837,709,8.0,12,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED567890,BASELINE,sinkhole,control,0,0,16,567890,120,180,0,140,140,0,14,1053,38794,2142,16,338,169,139,25,0,0,0,0,0,0,0,0,0,0,0,15,16,256,520.9209,691,435,139,256,520.9209,691,435,0,0,541.44,256,516.031,669,413,0,0,0,16,128,507.5625,705,577,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED567890,BASELINE,sinkhole,control,0,0,16,567890,180,240,0,40,40,0,4,1055,38466,2164,16,344,171,30,16,0,0,0,0,0,0,0,0,0,0,0,14,11,128,435.8667,656,528,29,384,446.4828,656,272,0,0,481.25,256,515.1705,669,413,0,0,0,16,128,484.875,666,538,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED567890,BASELINE,sinkhole,control,0,0,16,567890,240,300,1,100,100,0,10,1069,39484,2180,16,339,170,119,26,0,0,0,0,0,0,0,0,0,0,0,15,16,256,514.0336,649,393,119,256,514.0336,649,393,0,0,514.0385,256,506.2248,662,406,0,0,0,16,128,480.3125,652,524,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED567890,BASELINE,sinkhole,control,0,0,16,567890,300,360,1,130,130,0,13,1040,37680,2129,16,339,171,17,10,0,0,0,0,0,0,0,0,0,0,0,10,11,384,589.0,642,258,17,384,589.0,642,258,0,0,552.1,256,504.938,649,393,0,0,0,16,128,475.8125,645,517,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED567890,BASELINE,sinkhole,control,0,0,16,567890,360,420,1,10,10,0,1,1022,36941,2067,16,335,170,8,8,0,0,0,0,0,0,0,0,0,0,0,8,5,384,515.75,649,265,8,384,515.75,649,265,0,0,515.75,256,504.7519,649,393,0,0,0,16,128,475.1875,650,522,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED567890,BASELINE,sinkhole,control,0,0,16,567890,420,480,1,140,140,0,14,1065,39293,2165,16,340,171,84,23,0,0,0,0,0,0,0,0,0,0,0,16,16,128,471.4762,648,520,83,256,475.6145,648,392,0,0,481.4783,256,502.9922,649,393,0,0,0,16,128,473.875,656,528,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_CONTROL_N16_SEED567890,BASELINE,sinkhole,control,0,0,16,567890,480,540,1,40,40,0,4,1062,38749,2149,16,346,174,56,15,0,0,0,0,0,0,0,0,0,0,0,12,15,384,525.3214,640,256,56,384,525.3214,640,256,0,0,514.2667,256,500.9922,649,393,0,0,0,16,128,474.25,647,519,8.125,13,15,7,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_DEFENCE_N16_SEED123456,BASELINE,sinkhole,defence,1,0,16,123456,0,60,0,0,0,0,0,623,27507,1290,16,188,90,333,96,51,14,15,30,15,1,14,5,15,15,0,16,16,128,12093.4715,65535,65407,329,258,12238.9483,65535,65277,0,0,40482.2396,258,1151.112,65535,65277,0,0,0,15,338,688.0667,899,561,2.4667,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_DEFENCE_N16_SEED123456,BASELINE,sinkhole,defence,1,0,16,123456,60,120,0,0,0,0,0,1069,40249,2128,16,337,171,294,45,0,0,0,0,0,0,0,0,0,0,0,16,16,128,590.6122,811,683,293,256,592.1911,811,555,0,0,577.2667,256,539.7364,697,441,0,0,0,16,128,577.1875,820,692,7.9375,13,15,5,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_DEFENCE_N16_SEED123456,BASELINE,sinkhole,defence,1,0,16,123456,120,180,0,140,140,0,14,1046,38768,2088,16,337,172,135,23,0,0,0,0,0,0,0,0,0,0,0,15,16,256,512.8222,668,412,135,256,512.8222,668,412,0,0,503.1304,256,517.4341,693,437,0,0,0,16,128,499.9375,692,564,8.125,13,15,5,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_DEFENCE_N16_SEED123456,BASELINE,sinkhole,defence,1,0,16,123456,180,240,0,40,40,0,4,1029,37392,2001,16,333,168,19,15,0,0,0,0,0,0,0,0,0,0,0,15,10,128,438.6842,657,529,18,256,455.9444,657,401,0,0,487.4,256,516.2636,693,437,0,0,0,16,128,485.0,662,534,8.125,13,15,5,4,1,2.8667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH_DEFENCE_N16_SEED123456,BASELINE,sinkhole,defence,1,1,16,123456,240,300,1,70,66,0,7,5819,298771,16269,16,9,2,855,839,0,0,0,106,279,0,233,14,37,46,104,15,16,128,3922.9719,65535,65407,855,128,3922.9719,65535,65407,17,1,4127.6091,128,3254.2946,65535,65407,5,1,5,295,128,12404.3932,65535,65407,7.1695,13,15,5,4,1,2.8667,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
